bill_id,issue_date,period_from,period_to,customer_id,contract_id,account_id,supply_number,meter_id,tariff_code,total_amount
BILL-0089-03,2024-07-05,2024-05-01,2024-06-30,CUST-0089,CONTR-830335,ACC-249970,68621370561,M87752629,Zenith Οικιακό,77.8
BILL-0089-04,2024-09-09,2024-07-01,2024-08-31,CUST-0089,CONTR-830335,ACC-249970,68621370561,M87752629,Zenith Οικιακό,97.28
BILL-0089-05,2024-11-07,2024-09-01,2024-10-31,CUST-0089,CONTR-830335,ACC-249970,68621370561,M87752629,Zenith Οικιακό,102.06
BILL-0089-06,2025-01-10,2024-11-01,2024-12-31,CUST-0089,CONTR-830335,ACC-249970,68621370561,M87752629,Zenith Οικιακό,56.96
BILL-0090-01,2024-03-05,2024-01-01,2024-02-28,CUST-0090,CONTR-697262,ACC-609413,68701872339,M15849965,Zenith Οικιακό,63.75
BILL-0090-02,2024-05-07,2024-03-01,2024-04-30,CUST-0090,CONTR-697262,ACC-609413,68701872339,M15849965,Zenith Οικιακό,62.72
BILL-0090-03,2024-07-10,2024-05-01,2024-06-30,CUST-0090,CONTR-697262,ACC-609413,68701872339,M15849965,Zenith Οικιακό,69.75
BILL-0090-04,2024-09-09,2024-07-01,2024-08-31,CUST-0090,CONTR-697262,ACC-609413,68701872339,M15849965,Zenith Οικιακό,115.26
BILL-0090-05,2024-11-10,2024-09-01,2024-10-31,CUST-0090,CONTR-697262,ACC-609413,68701872339,M15849965,Zenith Οικιακό,101.34
BILL-0090-06,2025-01-05,2024-11-01,2024-12-31,CUST-0090,CONTR-697262,ACC-609413,68701872339,M15849965,Zenith Οικιακό,95.6
BILL-0091-01,2024-03-05,2024-01-01,2024-02-28,CUST-0091,CONTR-184253,ACC-706497,68043970817,M41978733,Elpedison Home Basic,89.6
BILL-0091-02,2024-05-11,2024-03-01,2024-04-30,CUST-0091,CONTR-184253,ACC-706497,68043970817,M41978733,Elpedison Home Basic,107.28
BILL-0091-03,2024-07-08,2024-05-01,2024-06-30,CUST-0091,CONTR-184253,ACC-706497,68043970817,M41978733,Elpedison Home Basic,117.64
BILL-0091-04,2024-09-06,2024-07-01,2024-08-31,CUST-0091,CONTR-184253,ACC-706497,68043970817,M41978733,Elpedison Home Basic,186.6
BILL-0091-05,2024-11-10,2024-09-01,2024-10-31,CUST-0091,CONTR-184253,ACC-706497,68043970817,M41978733,Elpedison Home Basic,154.88
BILL-0091-06,2025-01-08,2024-11-01,2024-12-31,CUST-0091,CONTR-184253,ACC-706497,68043970817,M41978733,Elpedison Home Basic,131.34
BILL-0092-01,2024-03-07,2024-01-01,2024-02-28,CUST-0092,CONTR-140966,ACC-382702,68213397945,M41149377,Watt+Volt Home,126.2
BILL-0092-02,2024-05-05,2024-03-01,2024-04-30,CUST-0092,CONTR-140966,ACC-382702,68213397945,M41149377,Watt+Volt Home,116.09
BILL-0092-03,2024-07-05,2024-05-01,2024-06-30,CUST-0092,CONTR-140966,ACC-382702,68213397945,M41149377,Watt+Volt Home,140.7
BILL-0092-04,2024-09-11,2024-07-01,2024-08-31,CUST-0092,CONTR-140966,ACC-382702,68213397945,M41149377,Watt+Volt Home,198.2
BILL-0092-05,2024-11-07,2024-09-01,2024-10-31,CUST-0092,CONTR-140966,ACC-382702,68213397945,M41149377,Watt+Volt Home,163.9
BILL-0092-06,2025-01-06,2024-11-01,2024-12-31,CUST-0092,CONTR-140966,ACC-382702,68213397945,M41149377,Watt+Volt Home,136.8
BILL-0093-01,2024-03-08,2024-01-01,2024-02-28,CUST-0093,CONTR-859017,ACC-305976,68627024129,M84137621,NRG Οικιακό,166.11
BILL-0093-02,2024-05-08,2024-03-01,2024-04-30,CUST-0093,CONTR-859017,ACC-305976,68627024129,M84137621,NRG Οικιακό,135.72
BILL-0093-03,2024-07-08,2024-05-01,2024-06-30,CUST-0093,CONTR-859017,ACC-305976,68627024129,M84137621,NRG Οικιακό,177.82
BILL-0093-04,2024-09-06,2024-07-01,2024-08-31,CUST-0093,CONTR-859017,ACC-305976,68627024129,M84137621,NRG Οικιακό,179.34
BILL-0093-05,2024-11-06,2024-09-01,2024-10-31,CUST-0093,CONTR-859017,ACC-305976,68627024129,M84137621,NRG Οικιακό,196
BILL-0093-06,2025-01-06,2024-11-01,2024-12-31,CUST-0093,CONTR-859017,ACC-305976,68627024129,M84137621,NRG Οικιακό,127.68
BILL-0094-01,2024-03-07,2024-01-01,2024-02-28,CUST-0094,CONTR-609003,ACC-857030,68366117411,M43829397,Ήρων Οικιακό Plus,85.86
BILL-0094-02,2024-05-11,2024-03-01,2024-04-30,CUST-0094,CONTR-609003,ACC-857030,68366117411,M43829397,Ήρων Οικιακό Plus,73.28
BILL-0094-03,2024-07-09,2024-05-01,2024-06-30,CUST-0094,CONTR-609003,ACC-857030,68366117411,M43829397,Ήρων Οικιακό Plus,107.1
BILL-0094-04,2024-09-10,2024-07-01,2024-08-31,CUST-0094,CONTR-609003,ACC-857030,68366117411,M43829397,Ήρων Οικιακό Plus,148.96
BILL-0094-05,2024-11-10,2024-09-01,2024-10-31,CUST-0094,CONTR-609003,ACC-857030,68366117411,M43829397,Ήρων Οικιακό Plus,110.33
BILL-0094-06,2025-01-06,2024-11-01,2024-12-31,CUST-0094,CONTR-609003,ACC-857030,68366117411,M43829397,Ήρων Οικιακό Plus,123.2
BILL-0095-01,2024-03-06,2024-01-01,2024-02-28,CUST-0095,CONTR-211527,ACC-323497,68417835347,M39215956,ΔΕΗ Γ1,146
BILL-0095-02,2024-05-07,2024-03-01,2024-04-30,CUST-0095,CONTR-211527,ACC-323497,68417835347,M39215956,ΔΕΗ Γ1,109.76
BILL-0095-03,2024-07-10,2024-05-01,2024-06-30,CUST-0095,CONTR-211527,ACC-323497,68417835347,M39215956,ΔΕΗ Γ1,131.52
BILL-0095-04,2024-09-09,2024-07-01,2024-08-31,CUST-0095,CONTR-211527,ACC-323497,68417835347,M39215956,ΔΕΗ Γ1,231.42
BILL-0095-05,2024-11-06,2024-09-01,2024-10-31,CUST-0095,CONTR-211527,ACC-323497,68417835347,M39215956,ΔΕΗ Γ1,188.37
BILL-0095-06,2025-01-05,2024-11-01,2024-12-31,CUST-0095,CONTR-211527,ACC-323497,68417835347,M39215956,ΔΕΗ Γ1,186.56
BILL-0096-01,2024-03-09,2024-01-01,2024-02-28,CUST-0096,CONTR-803195,ACC-918375,68085680387,M07893232,Ήρων Οικιακό Plus,156.2
BILL-0096-02,2024-05-07,2024-03-01,2024-04-30,CUST-0096,CONTR-803195,ACC-918375,68085680387,M07893232,Ήρων Οικιακό Plus,129.88
BILL-0096-03,2024-07-07,2024-05-01,2024-06-30,CUST-0096,CONTR-803195,ACC-918375,68085680387,M07893232,Ήρων Οικιακό Plus,133.74
BILL-0096-04,2024-09-11,2024-07-01,2024-08-31,CUST-0096,CONTR-803195,ACC-918375,68085680387,M07893232,Ήρων Οικιακό Plus,222.39
BILL-0096-05,2024-11-08,2024-09-01,2024-10-31,CUST-0096,CONTR-803195,ACC-918375,68085680387,M07893232,Ήρων Οικιακό Plus,143.82
BILL-0096-06,2025-01-09,2024-11-01,2024-12-31,CUST-0096,CONTR-803195,ACC-918375,68085680387,M07893232,Ήρων Οικιακό Plus,178.08
BILL-0097-01,2024-03-05,2024-01-01,2024-02-28,CUST-0097,CONTR-100407,ACC-943916,68348432824,M81199423,Protergia Home Plus,129.96
BILL-0097-02,2024-05-06,2024-03-01,2024-04-30,CUST-0097,CONTR-100407,ACC-943916,68348432824,M81199423,Protergia Home Plus,90.15
BILL-0097-03,2024-07-08,2024-05-01,2024-06-30,CUST-0097,CONTR-100407,ACC-943916,68348432824,M81199423,Protergia Home Plus,116
BILL-0097-04,2024-09-08,2024-07-01,2024-08-31,CUST-0097,CONTR-100407,ACC-943916,68348432824,M81199423,Protergia Home Plus,178.56
BILL-0097-05,2024-11-05,2024-09-01,2024-10-31,CUST-0097,CONTR-100407,ACC-943916,68348432824,M81199423,Protergia Home Plus,170.8
BILL-0097-06,2025-01-08,2024-11-01,2024-12-31,CUST-0097,CONTR-100407,ACC-943916,68348432824,M81199423,Protergia Home Plus,130.8
BILL-0098-01,2024-03-06,2024-01-01,2024-02-28,CUST-0098,CONTR-997637,ACC-833118,68725503084,M55613484,ΔΕΗ myHome Online,109.41
BILL-0098-02,2024-05-10,2024-03-01,2024-04-30,CUST-0098,CONTR-997637,ACC-833118,68725503084,M55613484,ΔΕΗ myHome Online,80.8
BILL-0098-03,2024-07-07,2024-05-01,2024-06-30,CUST-0098,CONTR-997637,ACC-833118,68725503084,M55613484,ΔΕΗ myHome Online,100.89
BILL-0098-04,2024-09-05,2024-07-01,2024-08-31,CUST-0098,CONTR-997637,ACC-833118,68725503084,M55613484,ΔΕΗ myHome Online,142.12
BILL-0098-05,2024-11-09,2024-09-01,2024-10-31,CUST-0098,CONTR-997637,ACC-833118,68725503084,M55613484,ΔΕΗ myHome Online,136.71
BILL-0098-06,2025-01-11,2024-11-01,2024-12-31,CUST-0098,CONTR-997637,ACC-833118,68725503084,M55613484,ΔΕΗ myHome Online,76.65
BILL-0099-01,2024-03-08,2024-01-01,2024-02-28,CUST-0099,CONTR-377763,ACC-801558,68648648167,M74961980,Elpedison Home Basic,79.2
BILL-0099-02,2024-05-10,2024-03-01,2024-04-30,CUST-0099,CONTR-377763,ACC-801558,68648648167,M74961980,Elpedison Home Basic,65.28
BILL-0099-03,2024-07-08,2024-05-01,2024-06-30,CUST-0099,CONTR-377763,ACC-801558,68648648167,M74961980,Elpedison Home Basic,82.8
BILL-0099-04,2024-09-07,2024-07-01,2024-08-31,CUST-0099,CONTR-377763,ACC-801558,68648648167,M74961980,Elpedison Home Basic,105.12
BILL-0099-05,2024-11-08,2024-09-01,2024-10-31,CUST-0099,CONTR-377763,ACC-801558,68648648167,M74961980,Elpedison Home Basic,95
BILL-0099-06,2025-01-07,2024-11-01,2024-12-31,CUST-0099,CONTR-377763,ACC-801558,68648648167,M74961980,Elpedison Home Basic,63.2
BILL-0100-01,2024-03-11,2024-01-01,2024-02-28,CUST-0100,CONTR-943470,ACC-546486,68551546052,M94392792,Ήρων Οικιακό,80.85
BILL-0100-02,2024-05-11,2024-03-01,2024-04-30,CUST-0100,CONTR-943470,ACC-546486,68551546052,M94392792,Ήρων Οικιακό,81.12
BILL-0100-03,2024-07-11,2024-05-01,2024-06-30,CUST-0100,CONTR-943470,ACC-546486,68551546052,M94392792,Ήρων Οικιακό,132.62
BILL-0100-04,2024-09-08,2024-07-01,2024-08-31,CUST-0100,CONTR-943470,ACC-546486,68551546052,M94392792,Ήρων Οικιακό,143.4
BILL-0100-05,2024-11-06,2024-09-01,2024-10-31,CUST-0100,CONTR-943470,ACC-546486,68551546052,M94392792,Ήρων Οικιακό,136.44
BILL-0100-06,2025-01-07,2024-11-01,2024-12-31,CUST-0100,CONTR-943470,ACC-546486,68551546052,M94392792,Ήρων Οικιακό,95.1
BILL-0101-01,2024-03-05,2024-01-01,2024-02-28,CUST-0101,CONTR-813640,ACC-623498,68695231616,M18704587,ΕΛΤΑ Ενέργεια Οικιακό,121.4
BILL-0101-02,2024-05-10,2024-03-01,2024-04-30,CUST-0101,CONTR-813640,ACC-623498,68695231616,M18704587,ΕΛΤΑ Ενέργεια Οικιακό,101.49
BILL-0101-03,2024-07-05,2024-05-01,2024-06-30,CUST-0101,CONTR-813640,ACC-623498,68695231616,M18704587,ΕΛΤΑ Ενέργεια Οικιακό,143.85
BILL-0101-04,2024-09-05,2024-07-01,2024-08-31,CUST-0101,CONTR-813640,ACC-623498,68695231616,M18704587,ΕΛΤΑ Ενέργεια Οικιακό,129.28
BILL-0101-05,2024-11-07,2024-09-01,2024-10-31,CUST-0101,CONTR-813640,ACC-623498,68695231616,M18704587,ΕΛΤΑ Ενέργεια Οικιακό,140.04
BILL-0101-06,2025-01-09,2024-11-01,2024-12-31,CUST-0101,CONTR-813640,ACC-623498,68695231616,M18704587,ΕΛΤΑ Ενέργεια Οικιακό,119
BILL-0102-01,2024-03-05,2024-01-01,2024-02-28,CUST-0102,CONTR-233336,ACC-753008,68289078575,M92181236,ΔΕΗ Γ1Ν,47.04
BILL-0102-02,2024-05-10,2024-03-01,2024-04-30,CUST-0102,CONTR-233336,ACC-753008,68289078575,M92181236,ΔΕΗ Γ1Ν,60.99
BILL-0102-03,2024-07-10,2024-05-01,2024-06-30,CUST-0102,CONTR-233336,ACC-753008,68289078575,M92181236,ΔΕΗ Γ1Ν,60.64
BILL-0102-04,2024-09-11,2024-07-01,2024-08-31,CUST-0102,CONTR-233336,ACC-753008,68289078575,M92181236,ΔΕΗ Γ1Ν,111.3
BILL-0102-05,2024-11-09,2024-09-01,2024-10-31,CUST-0102,CONTR-233336,ACC-753008,68289078575,M92181236,ΔΕΗ Γ1Ν,101.43
BILL-0102-06,2025-01-05,2024-11-01,2024-12-31,CUST-0102,CONTR-233336,ACC-753008,68289078575,M92181236,ΔΕΗ Γ1Ν,56
BILL-0103-01,2024-03-10,2024-01-01,2024-02-28,CUST-0103,CONTR-892535,ACC-581678,68349591160,M42650342,Protergia Home,132.6
BILL-0103-02,2024-05-10,2024-03-01,2024-04-30,CUST-0103,CONTR-892535,ACC-581678,68349591160,M42650342,Protergia Home,99.84
BILL-0103-03,2024-07-05,2024-05-01,2024-06-30,CUST-0103,CONTR-892535,ACC-581678,68349591160,M42650342,Protergia Home,116.8
BILL-0103-04,2024-09-05,2024-07-01,2024-08-31,CUST-0103,CONTR-892535,ACC-581678,68349591160,M42650342,Protergia Home,201.59
BILL-0103-05,2024-11-05,2024-09-01,2024-10-31,CUST-0103,CONTR-892535,ACC-581678,68349591160,M42650342,Protergia Home,186.12
BILL-0103-06,2025-01-10,2024-11-01,2024-12-31,CUST-0103,CONTR-892535,ACC-581678,68349591160,M42650342,Protergia Home,154.44
BILL-0104-01,2024-03-08,2024-01-01,2024-02-28,CUST-0104,CONTR-585349,ACC-597320,68831055230,M00458523,Elpedison Home Basic,82.72
BILL-0104-02,2024-05-11,2024-03-01,2024-04-30,CUST-0104,CONTR-585349,ACC-597320,68831055230,M00458523,Elpedison Home Basic,103.8
BILL-0104-03,2024-07-08,2024-05-01,2024-06-30,CUST-0104,CONTR-585349,ACC-597320,68831055230,M00458523,Elpedison Home Basic,97.75
BILL-0104-04,2024-09-09,2024-07-01,2024-08-31,CUST-0104,CONTR-585349,ACC-597320,68831055230,M00458523,Elpedison Home Basic,125.46
BILL-0104-05,2024-11-06,2024-09-01,2024-10-31,CUST-0104,CONTR-585349,ACC-597320,68831055230,M00458523,Elpedison Home Basic,124.6
BILL-0104-06,2025-01-06,2024-11-01,2024-12-31,CUST-0104,CONTR-585349,ACC-597320,68831055230,M00458523,Elpedison Home Basic,100.89
BILL-0105-01,2024-03-11,2024-01-01,2024-02-28,CUST-0105,CONTR-693552,ACC-682145,68698725521,M93579735,ΕΛΤΑ Ενέργεια Οικιακό,132.15
BILL-0105-02,2024-05-08,2024-03-01,2024-04-30,CUST-0105,CONTR-693552,ACC-682145,68698725521,M93579735,ΕΛΤΑ Ενέργεια Οικιακό,160.02
BILL-0105-03,2024-07-05,2024-05-01,2024-06-30,CUST-0105,CONTR-693552,ACC-682145,68698725521,M93579735,ΕΛΤΑ Ενέργεια Οικιακό,188.32
BILL-0105-04,2024-09-05,2024-07-01,2024-08-31,CUST-0105,CONTR-693552,ACC-682145,68698725521,M93579735,ΕΛΤΑ Ενέργεια Οικιακό,213.86
BILL-0105-05,2024-11-09,2024-09-01,2024-10-31,CUST-0105,CONTR-693552,ACC-682145,68698725521,M93579735,ΕΛΤΑ Ενέργεια Οικιακό,205.4
BILL-0105-06,2025-01-06,2024-11-01,2024-12-31,CUST-0105,CONTR-693552,ACC-682145,68698725521,M93579735,ΕΛΤΑ Ενέργεια Οικιακό,145.08
BILL-0106-01,2024-03-08,2024-01-01,2024-02-28,CUST-0106,CONTR-627816,ACC-658448,68082478782,M34204501,Ήρων Οικιακό Plus,151.8
BILL-0106-02,2024-05-06,2024-03-01,2024-04-30,CUST-0106,CONTR-627816,ACC-658448,68082478782,M34204501,Ήρων Οικιακό Plus,138.13
BILL-0106-03,2024-07-06,2024-05-01,2024-06-30,CUST-0106,CONTR-627816,ACC-658448,68082478782,M34204501,Ήρων Οικιακό Plus,131.4
BILL-0106-04,2024-09-08,2024-07-01,2024-08-31,CUST-0106,CONTR-627816,ACC-658448,68082478782,M34204501,Ήρων Οικιακό Plus,209
BILL-0106-05,2024-11-08,2024-09-01,2024-10-31,CUST-0106,CONTR-627816,ACC-658448,68082478782,M34204501,Ήρων Οικιακό Plus,123.45
BILL-0106-06,2025-01-10,2024-11-01,2024-12-31,CUST-0106,CONTR-627816,ACC-658448,68082478782,M34204501,Ήρων Οικιακό Plus,137.36
BILL-0107-01,2024-03-11,2024-01-01,2024-02-28,CUST-0107,CONTR-928959,ACC-252380,68331494088,M53440825,NRG Οικιακό,87.64
BILL-0107-02,2024-05-09,2024-03-01,2024-04-30,CUST-0107,CONTR-928959,ACC-252380,68331494088,M53440825,NRG Οικιακό,78.12
BILL-0107-03,2024-07-07,2024-05-01,2024-06-30,CUST-0107,CONTR-928959,ACC-252380,68331494088,M53440825,NRG Οικιακό,99.3
BILL-0107-04,2024-09-11,2024-07-01,2024-08-31,CUST-0107,CONTR-928959,ACC-252380,68331494088,M53440825,NRG Οικιακό,200.2
BILL-0107-05,2024-11-11,2024-09-01,2024-10-31,CUST-0107,CONTR-928959,ACC-252380,68331494088,M53440825,NRG Οικιακό,126.82
BILL-0107-06,2025-01-05,2024-11-01,2024-12-31,CUST-0107,CONTR-928959,ACC-252380,68331494088,M53440825,NRG Οικιακό,140
BILL-0108-01,2024-03-11,2024-01-01,2024-02-28,CUST-0108,CONTR-712140,ACC-840860,68015899267,M59124219,Protergia Home,102.06
BILL-0108-02,2024-05-11,2024-03-01,2024-04-30,CUST-0108,CONTR-712140,ACC-840860,68015899267,M59124219,Protergia Home,95.22
BILL-0108-03,2024-07-05,2024-05-01,2024-06-30,CUST-0108,CONTR-712140,ACC-840860,68015899267,M59124219,Protergia Home,105.06
BILL-0108-04,2024-09-07,2024-07-01,2024-08-31,CUST-0108,CONTR-712140,ACC-840860,68015899267,M59124219,Protergia Home,169.6
BILL-0108-05,2024-11-07,2024-09-01,2024-10-31,CUST-0108,CONTR-712140,ACC-840860,68015899267,M59124219,Protergia Home,95.2
BILL-0108-06,2025-01-08,2024-11-01,2024-12-31,CUST-0108,CONTR-712140,ACC-840860,68015899267,M59124219,Protergia Home,113.8
BILL-0109-01,2024-03-08,2024-01-01,2024-02-28,CUST-0109,CONTR-496746,ACC-975025,68397958990,M38328659,ΔΕΗ myHome Online,130.8
BILL-0109-02,2024-05-11,2024-03-01,2024-04-30,CUST-0109,CONTR-496746,ACC-975025,68397958990,M38328659,ΔΕΗ myHome Online,131.48
BILL-0109-03,2024-07-07,2024-05-01,2024-06-30,CUST-0109,CONTR-496746,ACC-975025,68397958990,M38328659,ΔΕΗ myHome Online,155.32
BILL-0109-04,2024-09-08,2024-07-01,2024-08-31,CUST-0109,CONTR-496746,ACC-975025,68397958990,M38328659,ΔΕΗ myHome Online,153.44
BILL-0109-05,2024-11-11,2024-09-01,2024-10-31,CUST-0109,CONTR-496746,ACC-975025,68397958990,M38328659,ΔΕΗ myHome Online,178.08
BILL-0109-06,2025-01-10,2024-11-01,2024-12-31,CUST-0109,CONTR-496746,ACC-975025,68397958990,M38328659,ΔΕΗ myHome Online,114.58
BILL-0110-01,2024-03-06,2024-01-01,2024-02-28,CUST-0110,CONTR-459072,ACC-438456,68917981616,M93817696,ΔΕΗ Γ1Ν,65.94
BILL-0110-02,2024-05-10,2024-03-01,2024-04-30,CUST-0110,CONTR-459072,ACC-438456,68917981616,M93817696,ΔΕΗ Γ1Ν,68.25
BILL-0110-03,2024-07-11,2024-05-01,2024-06-30,CUST-0110,CONTR-459072,ACC-438456,68917981616,M93817696,ΔΕΗ Γ1Ν,80.8
BILL-0110-04,2024-09-10,2024-07-01,2024-08-31,CUST-0110,CONTR-459072,ACC-438456,68917981616,M93817696,ΔΕΗ Γ1Ν,163.17
BILL-0110-05,2024-11-05,2024-09-01,2024-10-31,CUST-0110,CONTR-459072,ACC-438456,68917981616,M93817696,ΔΕΗ Γ1Ν,112.56
BILL-0110-06,2025-01-11,2024-11-01,2024-12-31,CUST-0110,CONTR-459072,ACC-438456,68917981616,M93817696,ΔΕΗ Γ1Ν,101.42
BILL-0111-01,2024-03-06,2024-01-01,2024-02-28,CUST-0111,CONTR-758117,ACC-576664,68290310618,M74002442,Protergia Home Plus,159.81
BILL-0111-02,2024-05-07,2024-03-01,2024-04-30,CUST-0111,CONTR-758117,ACC-576664,68290310618,M74002442,Protergia Home Plus,165.69
BILL-0111-03,2024-07-10,2024-05-01,2024-06-30,CUST-0111,CONTR-758117,ACC-576664,68290310618,M74002442,Protergia Home Plus,144.6
BILL-0111-04,2024-09-09,2024-07-01,2024-08-31,CUST-0111,CONTR-758117,ACC-576664,68290310618,M74002442,Protergia Home Plus,196.32
BILL-0111-05,2024-11-08,2024-09-01,2024-10-31,CUST-0111,CONTR-758117,ACC-576664,68290310618,M74002442,Protergia Home Plus,222.42
BILL-0111-06,2025-01-08,2024-11-01,2024-12-31,CUST-0111,CONTR-758117,ACC-576664,68290310618,M74002442,Protergia Home Plus,136.8
BILL-0112-01,2024-03-11,2024-01-01,2024-02-28,CUST-0112,CONTR-538128,ACC-621628,68537644902,M41747660,ΔΕΗ Γ1,110.1
BILL-0112-02,2024-05-05,2024-03-01,2024-04-30,CUST-0112,CONTR-538128,ACC-621628,68537644902,M41747660,ΔΕΗ Γ1,125
BILL-0112-03,2024-07-06,2024-05-01,2024-06-30,CUST-0112,CONTR-538128,ACC-621628,68537644902,M41747660,ΔΕΗ Γ1,154.8
BILL-0112-04,2024-09-05,2024-07-01,2024-08-31,CUST-0112,CONTR-538128,ACC-621628,68537644902,M41747660,ΔΕΗ Γ1,190.62
BILL-0112-05,2024-11-06,2024-09-01,2024-10-31,CUST-0112,CONTR-538128,ACC-621628,68537644902,M41747660,ΔΕΗ Γ1,173.58
BILL-0112-06,2025-01-10,2024-11-01,2024-12-31,CUST-0112,CONTR-538128,ACC-621628,68537644902,M41747660,ΔΕΗ Γ1,176
BILL-0113-01,2024-03-07,2024-01-01,2024-02-28,CUST-0113,CONTR-682101,ACC-993163,68345099119,M67981597,ΕΛΤΑ Ενέργεια Οικιακό,70.4
BILL-0113-02,2024-05-08,2024-03-01,2024-04-30,CUST-0113,CONTR-682101,ACC-993163,68345099119,M67981597,ΕΛΤΑ Ενέργεια Οικιακό,68.25
BILL-0113-03,2024-07-05,2024-05-01,2024-06-30,CUST-0113,CONTR-682101,ACC-993163,68345099119,M67981597,ΕΛΤΑ Ενέργεια Οικιακό,89.6
BILL-0113-04,2024-09-06,2024-07-01,2024-08-31,CUST-0113,CONTR-682101,ACC-993163,68345099119,M67981597,ΕΛΤΑ Ενέργεια Οικιακό,99.6
BILL-0113-05,2024-11-06,2024-09-01,2024-10-31,CUST-0113,CONTR-682101,ACC-993163,68345099119,M67981597,ΕΛΤΑ Ενέργεια Οικιακό,86.08
BILL-0113-06,2025-01-09,2024-11-01,2024-12-31,CUST-0113,CONTR-682101,ACC-993163,68345099119,M67981597,ΕΛΤΑ Ενέργεια Οικιακό,109.34
BILL-0114-01,2024-03-07,2024-01-01,2024-02-28,CUST-0114,CONTR-391903,ACC-372924,68334609130,M63439114,Watt+Volt Home,78
BILL-0114-02,2024-05-10,2024-03-01,2024-04-30,CUST-0114,CONTR-391903,ACC-372924,68334609130,M63439114,Watt+Volt Home,106.2
BILL-0114-03,2024-07-09,2024-05-01,2024-06-30,CUST-0114,CONTR-391903,ACC-372924,68334609130,M63439114,Watt+Volt Home,95.2
BILL-0114-04,2024-09-06,2024-07-01,2024-08-31,CUST-0114,CONTR-391903,ACC-372924,68334609130,M63439114,Watt+Volt Home,158.97
BILL-0114-05,2024-11-10,2024-09-01,2024-10-31,CUST-0114,CONTR-391903,ACC-372924,68334609130,M63439114,Watt+Volt Home,140.7
BILL-0114-06,2025-01-10,2024-11-01,2024-12-31,CUST-0114,CONTR-391903,ACC-372924,68334609130,M63439114,Watt+Volt Home,100.64
BILL-0115-01,2024-03-07,2024-01-01,2024-02-28,CUST-0115,CONTR-930844,ACC-236053,68829480137,M93065456,Protergia Home,69.12
BILL-0115-02,2024-05-09,2024-03-01,2024-04-30,CUST-0115,CONTR-930844,ACC-236053,68829480137,M93065456,Protergia Home,57.15
BILL-0115-03,2024-07-10,2024-05-01,2024-06-30,CUST-0115,CONTR-930844,ACC-236053,68829480137,M93065456,Protergia Home,57.12
BILL-0115-04,2024-09-06,2024-07-01,2024-08-31,CUST-0115,CONTR-930844,ACC-236053,68829480137,M93065456,Protergia Home,78.68
BILL-0115-05,2024-11-06,2024-09-01,2024-10-31,CUST-0115,CONTR-930844,ACC-236053,68829480137,M93065456,Protergia Home,102
BILL-0115-06,2025-01-10,2024-11-01,2024-12-31,CUST-0115,CONTR-930844,ACC-236053,68829480137,M93065456,Protergia Home,91
BILL-0116-01,2024-03-09,2024-01-01,2024-02-28,CUST-0116,CONTR-540580,ACC-733423,68726607738,M07352362,Protergia Home Plus,136.4
BILL-0116-02,2024-05-08,2024-03-01,2024-04-30,CUST-0116,CONTR-540580,ACC-733423,68726607738,M07352362,Protergia Home Plus,123.5
BILL-0116-03,2024-07-08,2024-05-01,2024-06-30,CUST-0116,CONTR-540580,ACC-733423,68726607738,M07352362,Protergia Home Plus,176.61
BILL-0116-04,2024-09-10,2024-07-01,2024-08-31,CUST-0116,CONTR-540580,ACC-733423,68726607738,M07352362,Protergia Home Plus,136.78
BILL-0116-05,2024-11-06,2024-09-01,2024-10-31,CUST-0116,CONTR-540580,ACC-733423,68726607738,M07352362,Protergia Home Plus,135.83
BILL-0116-06,2025-01-07,2024-11-01,2024-12-31,CUST-0116,CONTR-540580,ACC-733423,68726607738,M07352362,Protergia Home Plus,124.2
BILL-0117-01,2024-03-08,2024-01-01,2024-02-28,CUST-0117,CONTR-459964,ACC-456048,68600818662,M90961549,Zenith Οικιακό,109.76
BILL-0117-02,2024-05-07,2024-03-01,2024-04-30,CUST-0117,CONTR-459964,ACC-456048,68600818662,M90961549,Zenith Οικιακό,147.42
BILL-0117-03,2024-07-10,2024-05-01,2024-06-30,CUST-0117,CONTR-459964,ACC-456048,68600818662,M90961549,Zenith Οικιακό,143.55
BILL-0117-04,2024-09-05,2024-07-01,2024-08-31,CUST-0117,CONTR-459964,ACC-456048,68600818662,M90961549,Zenith Οικιακό,228.2
BILL-0117-05,2024-11-08,2024-09-01,2024-10-31,CUST-0117,CONTR-459964,ACC-456048,68600818662,M90961549,Zenith Οικιακό,123.2
BILL-0117-06,2025-01-07,2024-11-01,2024-12-31,CUST-0117,CONTR-459964,ACC-456048,68600818662,M90961549,Zenith Οικιακό,167.96
BILL-0118-01,2024-03-10,2024-01-01,2024-02-28,CUST-0118,CONTR-838434,ACC-547607,68319498255,M66238576,NRG Οικιακό,158
BILL-0118-02,2024-05-07,2024-03-01,2024-04-30,CUST-0118,CONTR-838434,ACC-547607,68319498255,M66238576,NRG Οικιακό,122.72
BILL-0118-03,2024-07-10,2024-05-01,2024-06-30,CUST-0118,CONTR-838434,ACC-547607,68319498255,M66238576,NRG Οικιακό,136.8
BILL-0118-04,2024-09-06,2024-07-01,2024-08-31,CUST-0118,CONTR-838434,ACC-547607,68319498255,M66238576,NRG Οικιακό,237.12
BILL-0118-05,2024-11-06,2024-09-01,2024-10-31,CUST-0118,CONTR-838434,ACC-547607,68319498255,M66238576,NRG Οικιακό,181.22
